name,state,country,latitude,longitude,population
Panchbibi,,,25.1843778,89.0135364,50000
Raninagar,,,24.7358995,88.9660795,50000
Shibganj,,,24.6994074,88.1635342,50000
porsha,,,25.0291989,88.449146,50000
Aditmari,,,25.9313765,89.3279801,50000
Atwari,,,26.2432148,88.415359,50000
Bochaganj,,,25.7939177,88.4736076,50000
Boda,,,26.2051338,88.5641264,50000
Char Rajibpur,,,25.3632338,89.7688829,50000
Debiganj,,,26.1192013,88.7581292,50000
Dimla,,,26.1625785,88.9248954,50000
Jaldhaka,,,26.0370123,89.0453391,50000
Jhinaigati,,,25.1753084,90.106647,50000
Kaharole,,,25.8041434,88.6591176,50000
Kaliganj,,,25.9740136,89.2116258,50000
Kishoreganj,,,25.9113429,89.0214379,50000
Nakla,,,24.9692199,90.1833248,50000
Pirganj,,,25.416289,89.3164095,50000
Raumari,,,25.576821,89.8348269,50000
Shadullahpur,,,25.3942692,89.4668905,50000
Sundarganj,,,25.5669663,89.5227662,50000
Tentulia,,,26.4957424,88.3520071,50000
Trishal,,,24.5801146,90.3971402,50000
Ulipur,,,25.653195,89.6208536,50000
Barura,,,23.3803879,91.0596154,50000
Hajiganj,,,23.252023,90.8703099,50000
Kachua,,,23.3494744,90.9010165,50000
Laksam,,,23.2511446,91.1253943,50000
Matlab,,,23.3400396,90.7106389,50000
Raipur,,,23.0369219,90.7711603,50000
Begumganj,,,22.9962108,91.0996019,50000
Haimchar,,,23.0966624,90.6607486,50000
Hathazari,,,22.5051095,91.8087816,50000
Nazirhat,,,22.6318094,91.7972411,50000
Senbagh,,,23.0007873,91.2376612,50000
Anwara,,,22.2234427,91.8754871,50000
Banshkhali,,,22.0084916,91.9478252,50000
Boalkhali,,,22.3717421,91.9095044,50000
Kutubdia,,,21.8141916,91.8555338,50000
Maheskhali,,,21.5261605,91.9616726,50000
Patiya,,,22.2990557,91.9776525,50000
Satkania,,,22.1087427,92.0784393,50000
Alikadam,,,21.6588358,92.3185873,50000
Belaichari,,,22.5045966,92.3393229,50000
Chagalnaiya,,,23.0356593,91.5182082,50000
Dighinala,,,23.2426457,92.0667283,50000
Juraichari,,,22.6739081,92.3811092,50000
Lama,,,21.7641844,92.2061826,50000
Langdu,,,22.9729867,92.1984214,50000
Mahalchari,,,22.9360088,92.0294073,50000
Manikchari,,,22.8586588,91.8572832,50000
Matiranga,,,23.0444576,91.868519,50000
Naikhongchari,,,21.4308353,92.1751782,50000
Nangolkot,,,23.166147,91.2086326,50000
Panchari,,,23.2951052,91.8968907,50000
Parshuram,,,23.215108,91.4437172,50000
Rajasthali,,,22.3601819,92.2520465,50000
Ramu,,,21.4514814,92.1015594,50000
Rowangchari,,,22.1786191,92.3354471,50000
Thanchi,,,21.8226132,92.4309578,50000
Burhanuddin,,,22.5012535,90.7293339,50000
Charfasson,,,22.1815963,90.74474,50000
Daulatkhan,,,22.6014346,90.7460114,50000
Hatiya,,,22.2877297,91.1265769,50000
Lalmohan,,,22.3410585,90.7334333,50000
Manpura,,,22.2306679,90.9718951,50000
St. Martin,,,20.6284352,92.3218832,50000
Teknaf,,,20.8691107,92.2991669,50000
Betagi,,,22.4107982,90.1598377,50000
Galachipa,,,22.1700801,90.4117924,50000
Mathbaria,,,22.2812385,89.9597248,50000
Mirzaganj,,,22.3552874,90.2209532,50000
Patharghata,,,22.0372853,89.9687065,50000
Sharankhola,,,22.3113038,89.8453487,50000
Dacope,,,22.6055534,89.5162747,50000
Kaliganj,,,22.4579331,89.0287025,50000
Shymnagar,,,22.3429809,89.1054571,50000
Ajmiriganj,,,24.5579044,91.2361655,50000
Baniachanj,,,24.518281,91.3758733,50000
Barhatta,,,24.891979,90.8918435,50000
Bishwamvarpur,,,25.105493,91.3036504,50000
Biswanath,,,24.8544584,91.7441956,50000
Dhobaura,,,25.0975326,90.4606544,50000
Dowarabazar,,,25.0399047,91.5718305,50000
Durgapur,,,25.1086146,90.6805548,50000
Itna,,,24.5345969,91.1122564,50000
Jagannathpur,,,24.7818059,91.5570631,50000
Jamalganj,,,24.9970512,91.232135,50000
Kalmakanda,,,25.0822932,90.8928065,50000
Purbadhala,,,24.941217,90.6115563,50000
Sunamganj,,,25.0653149,91.406908,50000
Tahirpur,,,25.1006446,91.1843306,50000
Balaganj,,,24.6578683,91.8414179,50000
Rajnagar,,,24.5228566,91.8722288,50000
Barlekha,,,24.6986585,92.1776654,50000
Kamalganj,,,24.3524896,91.8555655,50000
Maulvi Bazar,,,24.4688066,91.7682429,50000
Chandina,,,23.4883756,91.0078123,50000
Debidwar,,,23.5965294,90.9935327,50000
Sreemangal,,,24.3105781,91.725133,50000
Bhandaria,,,22.4876883,90.0644079,50000
Bhurungamari,,,26.1104617,89.6638474,50000
Gabtali,,,24.8770229,89.4512705,50000
Gaibandha,,,25.3327436,89.5560484,50000
Gobindaganj,,,25.1448811,89.3932145,50000
Hakimpur,,,25.2875357,89.0201488,50000
Hariakunda,,,23.6513766,89.0487002,50000
Kaukhali,,,22.6242932,90.0627492,50000
Mehendiganj,,,22.823263,90.5275969,50000
Monakhali,,,23.6658566,88.6089147,50000
Niamatpur,,,24.8260148,88.5785015,50000
Rajapur,,,22.5674203,90.1390927,50000
Saghatta,,,25.1173555,89.5739152,50000
Sariakandi,,,24.8912471,89.5665748,50000
Shailkupa,,,23.6883293,89.2540681,50000
Shibganj,,,25.0140345,89.359789,50000
Sonatala,,,25.0435772,89.4913092,50000
Wazipur,,,22.8253817,90.2575311,50000
Zanjira,,,23.3435696,90.3057009,50000
Shaydon,,,40.6614671,70.3594299,50000
Jaynagar,West Bengal,India,22.1468002,88.4056996,50000
Dacheng,,,23.611635,117.161662,50000
Linxi,,,23.65513,116.711338,50000
Suocheng,,,23.609978,117.114188,50000
Tiepu,,,23.615354,116.75398,50000
Dongshan,,,23.908849,116.928876,50000
Fenghuang,,,23.908438,116.699724,50000
Fubin,,,23.844716,116.857068,50000
Gaotang,,,23.725066,116.945777,50000
Guihu,,,23.767616,116.583669,50000
Lianrao,,,23.735225,116.980611,50000
Taiping,,,23.900602,117.01511,50000
Wenci,,,23.769925,116.671655,50000
Xinxu,,,23.81606,116.940091,50000
Zhangxi,,,23.743521,116.88616,50000
Baihou,,,24.302322,116.766155,50000
Chayang,,,24.519123,116.676925,50000
Shuangxi,,,24.264811,116.83946,50000
Arroyo Al Medio,,,19.4175509,-69.9266193,50000
Mata Bonita,,,19.4453139,-70.0208185,50000
Bipu,,,29.922163,119.524885,50000
Changkou,,,29.913063,119.877419,50000
Dayang,,,29.442496,119.508844,50000
Eshan,,,29.800996,119.571571,50000
Fangbu,,,29.85795,119.609592,50000
Fengchuan,,,29.8108,119.774657,50000
Fuchunjiang,,,29.712678,119.645794,50000
Huanshan,,,29.931434,119.924622,50000
Huyuan,,,29.813533,119.944289,50000
Longmen,,,29.903027,119.947416,50000
Qintang,,,29.714827,119.563846,50000
Shen’ao,,,29.853697,119.834978,50000
Shifu,,,29.842981,119.783182,50000
Xinhe,,,29.696708,119.906673,50000
Yaolin,,,29.898703,119.539279,50000
Zhaixi,,,29.869857,119.762259,50000
"Sharqāt, Sharqat",,,35.517222,43.228056,50000
"An Naşr, Nasr, النصر, An Nasr, Nasr, النصر",,,31.5391134,46.1209618,50000
Mamu,,,29.500631,119.389785,50000
Meicheng,,,29.542893,119.499073,50000
Chimaltenango,Chimaltenango,Guatemala,14.6621195,-90.8208486,50000
新渡镇,,,30.8536174,116.8796243,50000
Baitian,,,28.5096,117.256325,50000
Chuntao,,,28.349021,116.831463,50000
Dengjia,,,28.252039,116.561247,50000
Erkou,,,27.957932,117.14581,50000
Gangshangji,,,28.115566,116.519711,50000
Heshi,,,28.020022,116.650393,50000
Hetan,,,28.368176,117.29607,50000
Heyuan,,,27.995221,116.952488,50000
Honghu,,,28.219691,116.918361,50000
Hongtang,,,28.358153,117.016613,50000
Huangxi,,,28.33408,116.876696,50000
Huangzhuang,,,28.477284,116.951653,50000
Huxu,,,28.177016,116.574481,50000
Jinjiang,,,28.400514,116.899827,50000
Jintun,,,28.125706,117.22778,50000
Lengshui,,,27.909086,117.18475,50000
Lixu,,,28.06861,116.631646,50000
Longhushan,,,28.123463,116.975919,50000
Lufang,,,28.010478,116.82055,50000
Maquan,,,28.158309,116.864014,50000
Maxu,,,28.133568,116.467438,50000
Pengwan,,,28.095637,117.123535,50000
Pingding,,,28.292544,116.880848,50000
Pogan,,,28.327119,116.783309,50000
Shangqing,,,28.046119,117.034325,50000
Shuangtang,,,28.035964,116.732164,50000
Sili,,,28.4,117.166667,50000
Taiyang,,,28.062098,116.477798,50000
Tangwan,,,28.076316,117.222388,50000
Wangqiao,,,28.176623,116.713402,50000
Wenfang,,,28.038797,117.339078,50000
Xiaogang,,,28.236053,116.617099,50000
Xiaohuang,,,28.312222,116.709722,50000
Xushangqiao,,,28.228787,116.54639,50000
Yangxi,,,28.22977,116.73192,50000
Yujia,,,28.174395,117.022967,50000
Zhangping Shezuxiang,,,27.99683,117.420815,50000
Zhiguang,,,28.361001,117.07723,50000
Zhongtong,,,28.30156,116.9694765,50000
Zhoufang,,,28.529344,117.166615,50000
Gudian,,,32.883333,116.533333,50000
Jinjiang,,,27.1552219,99.8375951,50000
Liming,,,27.0346797,99.6852666,50000
Shitou,,,26.7988255,99.8408953,50000
Liangshuihe,,,32.6479021,111.4664387,50000
Yuhuangding,,,32.713573,111.446595,50000
Santa Maria de Palautordera,,,41.693781,2.4442321,50000
Anyang,,,32.845796,111.010717,50000
Chadian,,,32.742598,110.835717,50000
Haoping,,,32.745176,111.259271,50000
Junxian,,,32.667616,111.139732,50000
Qingshan,,,32.731109,110.913663,50000
Shigu,,,32.752911,111.35592,50000
Xijiadian,,,32.7521414,111.1780602,50000
Yangxipu,,,32.835429,110.876644,50000
Lakhni,Maharashtra,India,21.0721357,79.8261077,50000
Langhe,,,32.4237614,111.2595429,50000
Lengji,,,32.367445,111.593119,50000
Shihua,,,32.27845,111.456171,50000
Tuguanya,,,32.420652,111.364077,50000
Tutai,,,32.587576,111.260106,50000
Wushan,,,32.30795,111.356144,50000
Xianrendu,,,32.256612,111.713879,50000
Sampalan,Bali,Indonesia,-8.6735222,115.5523484,50000
Čajniče,,,43.5568196,19.0715447,50000
"Al Kūt, Kūt, Kūt al Amārah, Kut al Almārah, Kut al Imāra, Kūt al Imārah, الكوت, Al Kut, Kut, Kut al Amarah, Kut al Almarah, Kut al Imara, Kut al Imarah, الكوت",,,32.512796,45.818171,50000
"Makhmur, Makhmūr, Mokhmur, مخمور, Makhmur, Makhmur, Mokhmur, مخمور",,,35.7765482,43.5815209,50000
"Hamām al Alil, Hamam Ali, Ḩammam al Aīl, Ḩammām al Alīl, Nāḩiyat Ḩamām al Ulayl, ناحية حمام العليل, Hamam al Alil, Hamam Ali, Hammam al Ail, Hammam al Alil, Nahiyat Hamam al Ulayl, ناحية حمام العليل",,,36.166389,43.256944,50000
Salas,,,-6.2739929,-79.6057292,50000
Oxford,Nova Scotia,Canada,45.7328222,-63.8593419,50000
Espanola,Ontario,Canada,46.2647354,-81.769735,50000
Falkowa,,,49.7431739,20.8849372,50000
Majalgaon,Maharashtra,India,19.1551307,76.2099185,50000
Kudoyama,,,34.2771651,135.5723119,50000
"Al Rumadi, Ar Ramādī, Ramadi, Ramadie, Ramadieh, Ramadiyah, Rumādīya, Rumādīyeh, الرمادي, Al Rumadi, Ar Ramadi, Ramadi, Ramadie, Ramadieh, Ramadiyah, Rumadiya, Rumadiyeh, الرمادي",,,33.42056,43.307779,50000
"Al Mahmūdīya, Al Maḩmūdīyah, المحمودية, Al Mahmudiya, Al Mahmudiyah, المحمودية",,,33.0678991,44.3622986,50000
Akourousoulba,,,8.9919706,20.7313042,50000
"Ash Shāmīya, Ash Shāmīyah, Shamiya, الشامية, Ash Shamiya, Ash Shamiyah, Shamiya, الشامية",,,31.959913,44.5920048,50000
Féré,,,5.3456921,19.0178724,50000
Ongo,,,5.490787,19.130626,50000
Abumumbazi,,,3.6891174,22.1528985,50000
Arrecife,,,28.9594247,-13.5468816,50000
Mayyanad,Kerala,India,8.8395937,76.6459316,50000
Shoushtar,,,32.0379105,48.8508045,50000
"Husainīya, Ḩusaynīyah, Husainiya, Husayniyah",,,33.5476055,44.3980896,50000
"Al Khālidīyah, Al Khalidiyah",,,33.383333,43.527222,50000
"Baqūbah, Baqūba, Bakuba, Baquba, Baqubeh, بعقوبة, Baqubah, Baquba, Bakuba, Baquba, Baqubeh, بعقوبة",,,33.746595,44.643663,50000
Tando Adam,,,25.7620954,68.6578079,50000
Xiaruo,,,27.782537,99.3010321,50000
"Ad Diwania, Ad Dīwānīya, Ad Dīwānīyah, Al Diwaniya, Diwanie, Dīwanīya, Diwaniyan, Diwaniyeh, Hiska, الديوانية, Ad Diwania, Ad Diwaniya, Ad Diwaniyah, Al Diwaniya, Diwanie, Diwaniya, Diwaniyan, Diwaniyeh, Hiska, الديوانية",,,31.992886,44.925521,50000
Sanawad,Madhya Pradesh,India,22.1743142,76.0794608,50000
Khipro,,,25.8273375,69.3757258,50000
Santa Eulària des Riu,,,38.9847076,1.5343593,50000
Khashm El Girba,,,14.9568831,35.8971304,50000
Shagarab III Refugee Camp,,,14.7121387,35.9702582,50000
Shagarab I Refugee Camp,,,14.7629115,35.9821977,50000
Shagarab II Refugee Camp,,,14.7445481,35.9732258,50000
蓝山县,,,25.3792391,112.1908253,50000
Dashiren,,,41.933503,126.546942,50000
Huashan,,,41.884444,126.866111,50000
Huashu,,,41.990821,127.217468,50000
Naozhi,,,41.926177,127.024344,50000
Shiren,,,41.962981,126.565945,50000
Da’an,,,41.835556,126.127222,50000
Helong Manzu,,,42.52163,124.845902,50000
Jinxing Manzu,,,42.645772,124.824157,50000
Sankeyushu,,,41.741944,125.389444,50000
Sipeng,,,41.862222,125.572222,50000
Xinglin,,,42.050835,126.126554,50000
Yingchang Manzu,,,42.43244,124.946276,50000
Kaifaqu,,,27.0531566,100.0728892,50000
Kudang,Central River,Gambia,13.6621445,-15.0602182,50000
Kuntaur,Central River,Gambia,13.6706153,-14.8894855,50000
"Al Najaf al Ashraf, An Najaf, An Najaf al Ashraf, Meshed Ali, Najaf, Nedjef, Neshed Ali, النجف الاشرف, Al Najaf al Ashraf, An Najaf, An Najaf al Ashraf, Meshed Ali, Najaf, Nedjef, Neshed Ali, النجف الاشرف",,,31.989205,44.329098,50000
"Alī ash Sharqī, علي الشرقي, Ali ash Sharqi, علي الشرقي",,,32.1231244,46.7493413,50000
"Nāḩiyat Alī ash Sharqī, ناحية علي الشرقي, Nahiyat Ali ash Sharqi, ناحية علي الشرقي",,,32.1225553,46.7489622,50000
"Al Amārah, Amara, Amarah, Amaré, Al Amarah, Amara, Amarah, Amare",,,31.835876,47.143995,50000
"Amāra, العماره, Amara, العماره",,,31.8387657,47.1438006,50000
"Al Başrah, Basra, Basrah, Bassora, Bassorah, Bassra, Busra, Busrah, Bussora, البصرة, Al Basrah, Basra, Basrah, Bassora, Bassorah, Bassra, Busra, Busrah, Bussora, البصرة",,,30.533016,47.797466,50000
"Nāḩiyat Atbah, ناحية عتبة, Nahiyat Atbah, ناحية عتبة",,,30.481168,48.014242,50000
Renhe,,,42.7927468,125.5995989,50000
"Muntafik, Muntifik, Muntafik, Muntifik",,,31.0583542,46.2575942,50000
"Al Hella, Al Ḩillah, Hilah, Hilla, Hillé, الحلة, Al Hella, Al Hillah, Hilah, Hilla, Hille, الحلة",,,32.463672,44.41963,50000
Sohdhereki,,,32.3548682,74.6460105,50000
Jassoran,,,32.3524206,74.6759111,50000
Selb,,,50.1696963,12.131622,50000
Hongxi,,,24.145,103.319722,50000
Huaxi,,,24.075014,103.013981,50000
Panjiang,,,24.01952,103.124975,50000
Panxi,,,24.223056,103.098056,50000
Wushan,,,24.165047,103.195938,50000
"Hiran, Hiran",,,36.2799389,44.4930684,50000
"Khoshnaw, Khoshnaw",,,36.2798914,44.4927198,50000
"Markaz Nāḩiyat Khūshān, مركز ناحية خوشان, Markaz Nahiyat Khushan, مركز ناحية خوشان",,,36.280229,44.4923555,50000
"Nāḩiyat Hīrān, ناحية هيران, Nahiyat Hiran, ناحية هيران",,,36.2802472,44.4929892,50000
"Al Mawşil, Al Mūşil, Mossoul, Mosul, Moussoul, Al Mawsil, Al Musil, Mossoul, Mosul, Moussoul",,,36.335,43.118889,50000
"Şalāḩ ad Dīn, Salahaddin, Salahuddin, صلاح الدين, Salah ad Din, Salahaddin, Salahuddin, صلاح الدين",,,36.382703,44.202575,50000
"Karkh Slukh, Karkh Slukh, Karkuk, Karkūk, Kerkouk, Kirkuk, Kirkūk, كركوك, Karkh Slukh, Karkh Slukh, Karkuk, Karkuk, Kerkouk, Kirkuk, Kirkuk, كركوك",,,35.468056,44.392222,50000
Liangkou,,,23.722778,113.731116,50000
Longtian,,,23.750697,114.249924,50000
Meikeng,,,24.0042158,114.1063323,50000
Nanling,,,23.322155,115.406159,50000
Shangyi,,,23.279399,114.824657,50000
Suqu,,,23.353544,115.349742,50000
Wenquan,,,23.649167,113.65,50000
Guanxi,,,24.8419761,114.9430625,50000
Jiahu,,,24.710151,114.652884,50000
Kuimeishan,,,24.6714677,114.8871481,50000
Lintang,,,24.7918087,114.7983595,50000
Liren,,,24.898955,114.878124,50000
Liyuan,,,24.558783,114.761419,50000
Longnan,,,24.9101501,114.7885068,50000
Nanheng,,,24.702021,114.797988,50000
Taojiang,,,24.9169227,114.7799684,50000
Wenlong,,,24.767041,114.898769,50000
Wudang,,,24.63993,114.752165,50000
Yangcun,,,24.637343,114.627991,50000
Cangshi,,,25.131034,114.203942,50000
Datang,,,25.281017,114.524739,50000
Dengfang,,,25.262576,114.442673,50000
Gushi,,,25.055884,114.248067,50000
Huangkeng,,,25.224254,114.505407,50000
Hukou,,,25.17276,114.401265,50000
Jiangtou,,,25.086485,114.445443,50000
Lanhe,,,25.2378698,114.1434345,50000
Maozifeng,,,25.225215,114.226232,50000
Mashi,,,25.029602,114.147862,50000
Quan’an,,,25.12976,114.259283,50000
Shuikou,,,25.142076,114.479312,50000
Youshan,,,25.276028,114.522836,50000
Zhuji,,,25.185448,114.359427,50000
Zhutian,,,25.065278,114.295833,50000
"Mandalī, Mendali, Mendéli, مندلي, Mandali, Mendali, Mendeli, مندلي",,,33.7464993,45.5522421,50000
Anxi,,,25.202291,115.075377,50000
Bachi,,,24.741189,115.804451,50000
Changpu,,,24.741776,115.522776,50000
Chengjiang,,,25.061202,115.720185,50000
Chenguang,,,24.807589,115.477336,50000
Chetou,,,25.193945,115.332213,50000
Fengshan,,,25.052524,115.380147,50000
Gaoyunshan,,,25.169017,115.52191,50000
Guizhumao,,,24.922629,115.529896,50000
Huangshe,,,24.806725,115.83669,50000
Hushan,,,25.06714,115.10936,50000
Jitan,,,24.948963,115.743577,50000
Kongtian,,,24.924461,115.305338,50000
Lianjiang,,,25.131414,115.392858,50000
Liuche,,,24.728759,115.635222,50000
Luoshan,,,25.144754,115.816448,50000
Nanqiao,,,24.794414,115.71478,50000
Qingxi,,,25.229492,115.613915,50000
Renju,,,24.817017,115.883105,50000
Sanbaishan,,,24.950788,115.371887,50000
Sanbiao,,,25.042077,115.590217,50000
Shangping,,,24.703103,115.445728,50000
Shuiyuan,,,25.126141,115.63763,50000
Wenfeng,,,24.9602487,115.644685,50000
Xiangshan,,,24.938735,115.809127,50000
Xinlong,,,25.145149,115.32677,50000
Zhengang,,,25.00044,115.315208,50000
Marakiwal,,,32.5730262,74.54789,50000
Longting,,,24.654629,115.606616,50000
Parrsboro,Nova Scotia,Canada,45.4054809,-64.326059,50000
赵庙镇,,,33.4045029,115.5227849,50000
大庙镇,,,33.3882905,115.4602358,50000
五星镇,,,33.3123475,115.5633409,50000
双浮镇,,,33.2964183,115.5679377,50000
Shengang,,,23.485777,113.523055,50000
蔡庙镇,,,33.3096286,115.4746632,50000
高庙镇,,,33.2663999,115.5262416,50000
皮条孙镇,,,33.2803114,115.4565827,50000
大黄镇,,,33.3207209,115.4240856,50000
靳寨乡,,,33.295934,115.3940712,50000
三堂镇,,,33.3212625,115.8191504,50000
原墙镇,,,33.3005791,115.7346851,50000
郭庙乡,,,33.2674743,115.6989602,50000
关集镇,,,33.1798309,115.7323318,50000
赵集镇,,,33.1513971,115.6903402,50000
三塔镇,,,33.232392,115.7976779,50000
宫集镇,,,33.3738371,115.7991764,50000
二郎乡,,,33.4202278,115.8054995,50000
阮桥乡,,,33.362708,115.7318857,50000
坟台镇,,,33.4368554,115.7304342,50000
马集乡,,,33.3493691,115.6209305,50000
倪邱镇,,,33.4091579,115.6170385,50000
李兴镇,,,33.4808266,115.4696646,50000
清浅镇,,,33.5365465,115.471177,50000
白马镇,,,33.5782174,115.5145668,50000
双庙镇,,,33.4637206,115.5169627,50000
洪山镇,,,33.4939736,115.5824309,50000
桑营镇,,,33.5516717,115.637997,50000
淝河镇,,,33.5651001,115.6479365,50000
旧县镇,,,33.210357,115.5938935,50000
Dehdadi,,,36.6623099,67.0005878,50000
"Baiji, Bayjī, بيجي, Baiji, Bayji, بيجي",,,34.9307,43.493107,50000
"كرده كوزينه, گرده گوزينه, كرده كوزينه, گرده گوزينه",,,34.5851335,45.2896177,50000
Vayalpad,Andhra Pradesh,India,13.6378977,78.6317188,50000
"Bābā Nūr, Bānabōr, Bawa Nor, Bāwah Nūr, Bāwat Nūr, باوة نور, Baba Nur, Banabor, Bawa Nor, Bawah Nur, Bawat Nur, باوة نور",,,34.8246861,45.5084793,50000
Tindivanam,Tamil Nadu,India,12.2261678,79.6515049,50000
Jammikunta,Telangana,India,18.2897453,79.4739515,50000
Kattumannarkoil,Tamil Nadu,India,11.2747843,79.5525053,50000
Udayarpalayam,Tamil Nadu,India,11.1837067,79.2982205,50000
Surdegis,,,55.6585761,24.7943181,50000
浮石乡,,,25.5797556,114.7025255,50000
龙回镇,,,25.5353486,114.7877478,50000
坪市乡,,,26.1271108,114.5513524,50000
大坪乡,,,26.1241725,114.6657146,50000
隆木乡,,,26.1802401,114.5519327,50000
横市镇,,,26.047175,114.6621655,50000
麻双乡,,,25.9795117,114.6910039,50000
十八塘乡,,,25.9136513,114.7002363,50000
龙华乡,,,25.8284893,114.6811244,50000
唐江镇,,,25.7910275,114.7367236,50000
朱坊乡,,,25.7289626,114.668905,50000
三江乡,,,25.8090168,114.7942227,50000
太窝乡,,,25.7587319,114.7221091,50000
潭东镇,,,25.756118,114.8669241,50000
潭口镇,,,25.744176,114.8343801,50000
东山街道,,,25.681823,114.7620428,50000
龙岭镇,,,25.725873,114.8143987,50000
蓉江街道,,,25.6579201,114.7496284,50000
横寨乡,,,25.6536047,114.6950813,50000
赤土畲族乡,,,25.6402312,114.6522172,50000
凤岗镇,,,25.8173606,114.8025504,50000
镜坝镇,,,25.7063505,114.7407107,50000
Pasrur,,,32.2692523,74.6688959,50000
Guanyin,,,32.9942949,108.5003464,50000
Yungaisi,,,33.489167,109.105278,50000
Xialing,,,33.6506041,109.1302039,50000
Yongle,,,33.4218747,109.1603766,50000
Nasanga,,,-17.7104748,178.7640813,50000
Xiaohe,,,33.103281,109.1599574,50000
Lidong,,,22.467615,112.18184,50000
Boxborough,Massachusetts,United States,42.4934474,-71.5141044,50000
Kolasib,,India,24.2264657,92.6773489,50000
Dongcheng,,,22.246095,112.381375,50000
Heshui,,,22.302481,111.86514,50000
Pimian,,,22.344167,111.8475,50000
Shengtang,,,22.290502,112.378494,50000
Guigang,,,22.357238,111.731411,50000
Yongning,,,22.263479,111.602371,50000
Chuanbu,,,22.591574,111.622046,50000
Chunwan,,,22.439144,111.930852,50000
Helang,,,22.556938,111.857717,50000
Luojing,,,22.541465,111.443765,50000
Shiwang,,,22.527091,111.928329,50000
Songbai,,,22.481111,111.880833,50000
Taiping,,,22.519656,111.497497,50000
